city,type,date,annee,mois,temperature_max_celsius,temperature_min_celsius,precipitation_mm,humidity_max_percent,humidity_min_percent,wind_speed_kmh
Ouled Frej,climat_historique,2024-04-14,2024,,32.3,14.6,0.0,72,17,14.9
Ouled Frej,climat_historique,2024-04-15,2024,,30.0,11.6,0.0,93,24,25.2
Ouled Frej,climat_historique,2024-04-16,2024,,30.4,13.3,0.0,94,33,22.7
Ouled Frej,climat_historique,2024-04-17,2024,,26.8,13.2,0.0,100,44,18.4
Ouled Frej,climat_historique,2024-04-18,2024,,23.4,13.4,0.0,100,51,15.0
Ouled Frej,climat_historique,2024-04-19,2024,,22.1,12.9,0.0,100,55,18.2
Ouled Frej,climat_historique,2024-04-20,2024,,21.1,13.9,0.4,90,45,19.5
Ouled Frej,climat_historique,2024-04-21,2024,,24.2,12.0,0.5,100,38,21.7
Ouled Frej,climat_historique,2024-04-22,2024,,27.6,13.4,0.0,100,25,25.8
Ouled Frej,climat_historique,2024-04-23,2024,,28.7,13.7,0.0,87,24,27.0
Ouled Frej,climat_historique,2024-04-24,2024,,27.0,13.6,0.0,97,23,27.9
Ouled Frej,climat_historique,2024-04-25,2024,,22.5,12.6,0.0,98,45,20.7
Ouled Frej,climat_historique,2024-04-26,2024,,22.1,13.2,0.1,89,42,18.1
Ouled Frej,climat_historique,2024-04-27,2024,,19.6,12.8,1.8,96,52,18.6
Ouled Frej,climat_historique,2024-04-28,2024,,19.3,11.6,1.1,90,49,20.5
Ouled Frej,climat_historique,2024-04-29,2024,,19.0,10.0,0.5,92,42,21.5
Ouled Frej,climat_historique,2024-04-30,2024,,22.2,9.8,0.0,89,34,20.5
Ouled Frej,climat_historique,2024-05-01,2024,,23.5,12.0,0.3,97,44,20.5
Ouled Frej,climat_historique,2024-05-02,2024,,21.9,12.1,0.0,98,42,25.7
Ouled Frej,climat_historique,2024-05-03,2024,,24.8,11.2,0.0,83,33,21.9
Ouled Frej,climat_historique,2024-05-04,2024,,24.9,11.7,0.0,98,38,23.4
Ouled Frej,climat_historique,2024-05-05,2024,,25.2,12.8,0.0,99,38,26.1
Ouled Frej,climat_historique,2024-05-06,2024,,25.2,15.3,0.0,98,50,24.9
Ouled Frej,climat_historique,2024-05-07,2024,,27.5,15.2,0.0,97,33,27.9
Ouled Frej,climat_historique,2024-05-08,2024,,28.5,12.9,0.0,100,35,15.6
Ouled Frej,climat_historique,2024-05-09,2024,,32.8,15.6,0.0,100,14,19.4
Ouled Frej,climat_historique,2024-05-10,2024,,29.3,17.3,0.0,100,37,17.6
Ouled Frej,climat_historique,2024-05-11,2024,,25.8,15.2,0.0,98,48,24.3
Ouled Frej,climat_historique,2024-05-12,2024,,24.8,16.1,0.0,96,48,24.6
Ouled Frej,climat_historique,2024-05-13,2024,,24.2,16.2,0.0,94,51,23.1
Ouled Frej,climat_historique,2024-05-14,2024,,22.0,16.7,0.1,81,51,24.8
Ouled Frej,climat_historique,2024-05-15,2024,,22.0,14.9,0.0,72,44,25.1
Ouled Frej,climat_historique,2024-05-16,2024,,22.8,14.3,0.0,79,44,23.4
Ouled Frej,climat_historique,2024-05-17,2024,,24.8,13.4,0.3,95,41,20.2
Ouled Frej,climat_historique,2024-05-18,2024,,23.0,15.6,0.0,87,41,19.9
Ouled Frej,climat_historique,2024-05-19,2024,,22.0,13.0,0.1,91,41,18.2
Ouled Frej,climat_historique,2024-05-20,2024,,23.4,11.4,0.0,96,38,20.4
Ouled Frej,climat_historique,2024-05-21,2024,,24.0,13.2,0.1,93,37,25.3
Ouled Frej,climat_historique,2024-05-22,2024,,24.1,14.6,0.0,82,43,28.0
Ouled Frej,climat_historique,2024-05-23,2024,,24.5,15.6,0.0,96,46,25.3
Ouled Frej,climat_historique,2024-05-24,2024,,24.0,13.2,0.0,98,46,20.9
Ouled Frej,climat_historique,2024-05-25,2024,,24.1,16.5,0.0,97,55,20.0
Ouled Frej,climat_historique,2024-05-26,2024,,25.5,15.0,0.0,98,50,24.1
Ouled Frej,climat_historique,2024-05-27,2024,,24.8,15.1,0.0,99,52,24.6
Ouled Frej,climat_historique,2024-05-28,2024,,27.0,15.7,0.0,98,38,22.4
Ouled Frej,climat_historique,2024-05-29,2024,,29.4,16.9,0.0,99,43,19.0
Ouled Frej,climat_historique,2024-05-30,2024,,29.3,17.6,0.0,98,41,20.0
Ouled Frej,climat_historique,2024-05-31,2024,,29.0,16.7,0.0,99,44,20.6
Ouled Frej,climat_historique,2024-06-01,2024,,26.9,18.2,0.0,97,53,21.1
Ouled Frej,climat_historique,2024-06-02,2024,,25.4,17.9,0.0,90,54,20.0
Ouled Frej,climat_historique,2024-06-03,2024,,24.3,17.7,0.0,87,56,16.5
Ouled Frej,climat_historique,2024-06-04,2024,,25.0,18.0,0.3,90,51,16.5
Ouled Frej,climat_historique,2024-06-05,2024,,25.6,17.5,0.3,96,55,24.3
Ouled Frej,climat_historique,2024-06-06,2024,,23.1,18.6,0.1,86,63,19.0
Ouled Frej,climat_historique,2024-06-07,2024,,25.0,16.6,0.0,86,44,19.6
Ouled Frej,climat_historique,2024-06-08,2024,,27.1,16.3,0.1,95,40,24.6
Ouled Frej,climat_historique,2024-06-09,2024,,25.5,17.1,0.8,98,47,18.9
Ouled Frej,climat_historique,2024-06-10,2024,,24.6,16.3,0.9,96,54,18.7
Ouled Frej,climat_historique,2024-06-11,2024,,24.0,17.2,2.1,95,49,16.8
Ouled Frej,climat_historique,2024-06-12,2024,,24.9,16.0,1.0,98,51,19.5
Ouled Frej,climat_historique,2024-06-13,2024,,25.8,18.4,0.0,89,50,20.5
Ouled Frej,climat_historique,2024-06-14,2024,,25.9,17.4,0.0,97,50,19.3
Ouled Frej,climat_historique,2024-06-15,2024,,25.5,16.8,0.2,95,53,22.7
Ouled Frej,climat_historique,2024-06-16,2024,,25.4,15.2,0.0,92,46,21.6
Ouled Frej,climat_historique,2024-06-17,2024,,25.9,16.0,0.0,96,51,19.5
Ouled Frej,climat_historique,2024-06-18,2024,,26.5,17.4,0.2,91,45,20.5
Ouled Frej,climat_historique,2024-06-19,2024,,25.6,16.5,0.1,95,39,20.1
Ouled Frej,climat_historique,2024-06-20,2024,,25.9,15.1,0.0,93,41,27.0
Ouled Frej,climat_historique,2024-06-21,2024,,26.2,16.3,0.0,88,42,27.7
Ouled Frej,climat_historique,2024-06-22,2024,,31.9,15.4,0.0,99,34,24.1
Ouled Frej,climat_historique,2024-06-23,2024,,32.7,17.0,0.0,91,35,23.1
Ouled Frej,climat_historique,2024-06-24,2024,,29.8,16.5,0.0,97,43,21.6
Ouled Frej,climat_historique,2024-06-25,2024,,26.1,19.8,0.0,95,56,21.7
Ouled Frej,climat_historique,2024-06-26,2024,,23.8,18.1,0.5,83,52,17.9
Ouled Frej,climat_historique,2024-06-27,2024,,25.6,15.8,0.5,94,46,23.8
Ouled Frej,climat_historique,2024-06-28,2024,,26.5,17.4,0.1,94,43,16.9
Ouled Frej,climat_historique,2024-06-29,2024,,25.7,16.3,0.2,97,54,21.7
Ouled Frej,climat_historique,2024-06-30,2024,,25.6,19.2,0.0,81,47,22.0
Ouled Frej,climat_historique,2024-07-01,2024,,26.8,18.4,0.0,92,49,23.9
Ouled Frej,climat_historique,2024-07-02,2024,,27.8,18.8,0.0,94,47,20.6
Ouled Frej,climat_historique,2024-07-03,2024,,29.6,18.0,0.0,100,43,19.4
Ouled Frej,climat_historique,2024-07-04,2024,,28.4,18.5,0.0,100,51,20.9
Ouled Frej,climat_historique,2024-07-05,2024,,26.6,19.5,0.0,93,53,21.2
Ouled Frej,climat_historique,2024-07-06,2024,,25.8,17.6,0.0,88,49,23.1
Ouled Frej,climat_historique,2024-07-07,2024,,24.6,18.0,0.0,82,47,21.8
Ouled Frej,climat_historique,2024-07-08,2024,,26.1,15.6,0.0,92,43,23.0
Ouled Frej,climat_historique,2024-07-09,2024,,27.7,16.0,0.0,97,40,23.8
Ouled Frej,climat_historique,2024-07-10,2024,,30.0,18.3,0.0,96,41,27.5
Ouled Frej,climat_historique,2024-07-11,2024,,29.9,20.1,0.0,99,50,23.4
Ouled Frej,climat_historique,2024-07-12,2024,,29.5,19.6,0.0,99,51,23.1
Ouled Frej,climat_historique,2024-07-13,2024,,28.1,18.6,0.0,97,45,19.6
Ouled Frej,climat_historique,2024-07-14,2024,,31.1,17.9,0.0,96,37,19.5
Ouled Frej,climat_historique,2024-07-15,2024,,30.1,16.6,0.0,99,35,24.2
Ouled Frej,climat_historique,2024-07-16,2024,,28.1,20.0,0.0,91,50,22.0
Ouled Frej,climat_historique,2024-07-17,2024,,31.5,18.7,0.0,97,33,23.4
Ouled Frej,climat_historique,2024-07-18,2024,,34.8,20.8,0.0,96,38,18.1
Ouled Frej,climat_historique,2024-07-19,2024,,37.5,21.4,0.0,99,32,19.8
Ouled Frej,climat_historique,2024-07-20,2024,,30.5,20.6,0.0,96,46,24.2
Ouled Frej,climat_historique,2024-07-21,2024,,29.1,20.5,0.0,94,48,24.8
Ouled Frej,climat_historique,2024-07-22,2024,,31.2,20.2,0.0,91,42,20.6
Ouled Frej,climat_historique,2024-07-23,2024,,34.5,20.0,0.0,100,36,19.7
Ouled Frej,climat_historique,2024-07-24,2024,,39.5,21.0,0.0,96,26,19.7
Ouled Frej,climat_historique,2024-07-25,2024,,34.8,21.9,0.0,87,37,23.1
Ouled Frej,climat_historique,2024-07-26,2024,,29.8,20.4,0.0,95,45,23.8
Ouled Frej,climat_historique,2024-07-27,2024,,28.0,21.5,0.3,88,57,20.5
Ouled Frej,climat_historique,2024-07-28,2024,,29.5,21.2,0.0,87,48,22.4
Ouled Frej,climat_historique,2024-07-29,2024,,28.2,20.0,0.0,94,48,19.4
Ouled Frej,climat_historique,2024-07-30,2024,,29.2,18.8,0.0,99,50,21.6
Ouled Frej,climat_historique,2024-07-31,2024,,30.5,20.5,0.0,94,50,23.1
Ouled Frej,climat_historique,2024-08-01,2024,,29.8,21.3,0.0,90,50,23.2
Ouled Frej,climat_historique,2024-08-02,2024,,30.4,19.8,0.0,96,44,23.1
Ouled Frej,climat_historique,2024-08-03,2024,,31.0,19.5,0.0,100,46,25.3
Ouled Frej,climat_historique,2024-08-04,2024,,31.4,19.9,0.0,99,43,21.7
Ouled Frej,climat_historique,2024-08-05,2024,,28.5,20.0,0.0,96,50,19.4
Ouled Frej,climat_historique,2024-08-06,2024,,28.4,19.0,0.0,98,48,17.8
Ouled Frej,climat_historique,2024-08-07,2024,,29.2,20.5,0.0,94,48,17.8
Ouled Frej,climat_historique,2024-08-08,2024,,28.6,20.4,0.2,89,51,20.4
Ouled Frej,climat_historique,2024-08-09,2024,,29.8,19.4,0.0,97,46,19.9
Ouled Frej,climat_historique,2024-08-10,2024,,31.4,19.6,0.0,100,43,18.1
Ouled Frej,climat_historique,2024-08-11,2024,,31.4,20.0,0.0,100,42,17.5
Ouled Frej,climat_historique,2024-08-12,2024,,29.9,19.7,0.0,98,47,17.7
Ouled Frej,climat_historique,2024-08-13,2024,,29.6,20.1,0.0,94,47,24.1
Ouled Frej,climat_historique,2024-08-14,2024,,29.0,18.7,0.0,95,48,26.9
Ouled Frej,climat_historique,2024-08-15,2024,,31.5,18.8,0.0,95,38,24.4
Ouled Frej,climat_historique,2024-08-16,2024,,37.5,19.3,0.0,96,23,25.4
Ouled Frej,climat_historique,2024-08-17,2024,,38.5,20.4,0.0,93,22,26.5
Ouled Frej,climat_historique,2024-08-18,2024,,35.2,21.2,0.0,86,33,22.4
Ouled Frej,climat_historique,2024-08-19,2024,,31.5,20.6,0.0,100,48,19.3
Ouled Frej,climat_historique,2024-08-20,2024,,29.0,20.5,0.0,96,51,22.3
Ouled Frej,climat_historique,2024-08-21,2024,,29.6,19.1,0.0,99,52,19.4
Ouled Frej,climat_historique,2024-08-22,2024,,27.2,19.7,0.0,99,51,20.5
Ouled Frej,climat_historique,2024-08-23,2024,,26.8,17.2,0.0,94,47,20.5
Ouled Frej,climat_historique,2024-08-24,2024,,28.4,19.8,0.0,95,53,20.3
Ouled Frej,climat_historique,2024-08-25,2024,,30.1,20.6,0.0,97,54,22.3
Ouled Frej,climat_historique,2024-08-26,2024,,29.2,17.7,0.0,100,46,18.7
Ouled Frej,climat_historique,2024-08-27,2024,,28.6,19.6,0.0,95,47,18.7
Ouled Frej,climat_historique,2024-08-28,2024,,26.9,20.1,0.0,88,51,21.3
Ouled Frej,climat_historique,2024-08-29,2024,,28.0,19.3,0.0,90,48,21.3
Ouled Frej,climat_historique,2024-08-30,2024,,27.4,19.9,0.3,93,53,22.0
Ouled Frej,climat_historique,2024-08-31,2024,,28.9,20.5,0.3,94,53,18.1
Ouled Frej,climat_historique,2024-09-01,2024,,28.8,19.8,0.0,96,51,19.7
Ouled Frej,climat_historique,2024-09-02,2024,,29.0,19.1,0.0,97,49,24.9
Ouled Frej,climat_historique,2024-09-03,2024,,26.2,19.4,0.0,90,52,22.3
Ouled Frej,climat_historique,2024-09-04,2024,,27.3,18.5,0.0,93,45,20.0
Ouled Frej,climat_historique,2024-09-05,2024,,31.8,18.1,0.0,98,31,20.5
Ouled Frej,climat_historique,2024-09-06,2024,,28.1,19.5,0.0,97,43,20.2
Ouled Frej,climat_historique,2024-09-07,2024,,26.7,19.5,22.0,86,54,28.8
Ouled Frej,climat_historique,2024-09-08,2024,,27.8,19.4,0.0,95,54,18.8
Ouled Frej,climat_historique,2024-09-09,2024,,26.9,16.9,0.0,98,47,20.5
Ouled Frej,climat_historique,2024-09-10,2024,,25.8,17.4,0.0,98,49,21.3
Ouled Frej,climat_historique,2024-09-11,2024,,25.4,16.5,0.3,95,49,18.9
Ouled Frej,climat_historique,2024-09-12,2024,,28.5,16.2,0.0,96,47,22.3
Ouled Frej,climat_historique,2024-09-13,2024,,30.4,18.8,0.0,99,39,18.5
Ouled Frej,climat_historique,2024-09-14,2024,,32.2,18.9,0.0,100,36,17.6
Ouled Frej,climat_historique,2024-09-15,2024,,30.1,19.3,0.0,100,44,17.1
Ouled Frej,climat_historique,2024-09-16,2024,,28.2,18.8,0.0,96,46,20.3
Ouled Frej,climat_historique,2024-09-17,2024,,27.7,18.5,0.0,97,49,20.5
Ouled Frej,climat_historique,2024-09-18,2024,,26.8,18.8,0.1,93,51,17.6
Ouled Frej,climat_historique,2024-09-19,2024,,27.5,17.5,0.0,98,39,16.3
Ouled Frej,climat_historique,2024-09-20,2024,,27.8,18.5,0.0,94,48,17.3
Ouled Frej,climat_historique,2024-09-21,2024,,28.1,17.8,0.0,92,41,17.5
Ouled Frej,climat_historique,2024-09-22,2024,,28.2,18.1,0.0,97,43,19.2
Ouled Frej,climat_historique,2024-09-23,2024,,28.9,17.8,0.0,98,40,20.6
Ouled Frej,climat_historique,2024-09-24,2024,,25.6,17.0,0.0,92,44,20.7
Ouled Frej,climat_historique,2024-09-25,2024,,29.0,15.5,0.0,90,38,20.9
Ouled Frej,climat_historique,2024-09-26,2024,,29.6,19.2,0.1,97,48,18.3
Ouled Frej,climat_historique,2024-09-27,2024,,28.8,17.0,0.0,100,49,22.0
Ouled Frej,climat_historique,2024-09-28,2024,,27.3,18.4,0.0,88,40,25.2
Ouled Frej,climat_historique,2024-09-29,2024,,28.5,15.8,0.0,96,47,17.0
Ouled Frej,climat_historique,2024-09-30,2024,,30.0,18.2,0.0,100,50,20.0
Ouled Frej,climat_historique,2024-10-01,2024,,31.8,20.5,0.0,100,36,21.9
Ouled Frej,climat_historique,2024-10-02,2024,,29.5,19.4,0.0,98,48,21.3
Ouled Frej,climat_historique,2024-10-03,2024,,29.1,19.6,0.0,95,48,23.1
Ouled Frej,climat_historique,2024-10-04,2024,,29.6,19.6,0.0,96,47,22.0
Ouled Frej,climat_historique,2024-10-05,2024,,28.5,20.7,0.0,96,52,22.3
Ouled Frej,climat_historique,2024-10-06,2024,,30.1,19.5,0.0,96,45,19.6
Ouled Frej,climat_historique,2024-10-07,2024,,25.7,20.2,0.0,94,52,17.2
Ouled Frej,climat_historique,2024-10-08,2024,,26.8,18.3,0.3,96,57,15.2
Ouled Frej,climat_historique,2024-10-09,2024,,26.1,17.0,0.2,100,47,19.7
Ouled Frej,climat_historique,2024-10-10,2024,,28.0,19.4,0.2,97,48,14.7
Ouled Frej,climat_historique,2024-10-11,2024,,28.2,18.6,0.0,99,55,19.9
Ouled Frej,climat_historique,2024-10-12,2024,,26.6,18.9,6.8,94,55,25.7
Ouled Frej,climat_historique,2024-10-13,2024,,25.4,17.4,0.2,96,49,16.3
Ouled Frej,climat_historique,2024-10-14,2024,,25.6,15.6,0.6,95,50,17.6
Ouled Frej,climat_historique,2024-10-15,2024,,25.5,18.4,5.9,90,53,34.1
Ouled Frej,climat_historique,2024-10-16,2024,,25.3,19.1,0.8,97,62,25.2
Ouled Frej,climat_historique,2024-10-17,2024,,24.7,16.9,0.4,98,46,19.3
Ouled Frej,climat_historique,2024-10-18,2024,,25.5,14.9,0.0,93,42,23.4
Ouled Frej,climat_historique,2024-10-19,2024,,26.8,15.3,0.0,94,45,20.9
Ouled Frej,climat_historique,2024-10-20,2024,,26.3,16.2,0.0,98,51,19.3
Ouled Frej,climat_historique,2024-10-21,2024,,25.5,17.8,0.0,98,57,18.0
Ouled Frej,climat_historique,2024-10-22,2024,,27.4,17.6,0.0,100,55,13.9
Ouled Frej,climat_historique,2024-10-23,2024,,31.7,16.1,0.0,100,28,13.3
Ouled Frej,climat_historique,2024-10-24,2024,,31.5,17.7,0.0,100,25,17.6
Ouled Frej,climat_historique,2024-10-25,2024,,24.2,17.7,1.6,100,60,18.8
Ouled Frej,climat_historique,2024-10-26,2024,,21.8,14.7,0.0,80,40,21.1
Ouled Frej,climat_historique,2024-10-27,2024,,22.0,13.6,1.7,97,49,19.0
Ouled Frej,climat_historique,2024-10-28,2024,,16.1,11.4,14.6,96,66,10.8
Ouled Frej,climat_historique,2024-10-29,2024,,20.8,9.8,3.9,99,51,29.3
Ouled Frej,climat_historique,2024-10-30,2024,,19.5,15.2,7.2,96,78,26.5
Ouled Frej,climat_historique,2024-10-31,2024,,23.1,15.1,0.0,96,55,16.6
Ouled Frej,climat_historique,2024-11-01,2024,,22.7,13.8,0.0,97,58,14.2
Ouled Frej,climat_historique,2024-11-02,2024,,22.5,13.2,0.2,100,57,11.3
Ouled Frej,climat_historique,2024-11-03,2024,,25.2,14.1,0.1,100,55,11.7
Ouled Frej,climat_historique,2024-11-04,2024,,25.1,14.8,0.0,100,54,12.1
Ouled Frej,climat_historique,2024-11-05,2024,,27.9,13.1,0.0,100,43,17.0
Ouled Frej,climat_historique,2024-11-06,2024,,30.4,15.8,0.0,94,29,12.8
Ouled Frej,climat_historique,2024-11-07,2024,,30.5,16.5,0.0,89,25,14.3
Ouled Frej,climat_historique,2024-11-08,2024,,27.3,15.4,0.0,97,43,11.6
Ouled Frej,climat_historique,2024-11-09,2024,,26.6,17.7,0.0,97,55,15.6
Ouled Frej,climat_historique,2024-11-10,2024,,25.5,17.0,0.0,99,43,22.0
Ouled Frej,climat_historique,2024-11-11,2024,,24.8,14.8,0.0,100,50,21.5
Ouled Frej,climat_historique,2024-11-12,2024,,22.9,14.9,0.0,100,60,11.5
Ouled Frej,climat_historique,2024-11-13,2024,,21.0,12.9,0.4,100,59,21.1
Ouled Frej,climat_historique,2024-11-14,2024,,18.9,14.4,10.9,96,73,25.7
Ouled Frej,climat_historique,2024-11-15,2024,,24.5,13.5,8.7,96,42,15.9
Ouled Frej,climat_historique,2024-11-16,2024,,24.5,13.0,0.0,94,50,13.2
Ouled Frej,climat_historique,2024-11-17,2024,,23.8,12.9,0.0,94,48,11.5
Ouled Frej,climat_historique,2024-11-18,2024,,26.2,15.1,2.0,92,46,18.6
Ouled Frej,climat_historique,2024-11-19,2024,,23.8,15.8,0.5,94,61,18.8
Ouled Frej,climat_historique,2024-11-20,2024,,24.9,12.8,0.0,99,58,10.3
Ouled Frej,climat_historique,2024-11-21,2024,,25.0,13.9,0.0,98,52,11.0
Ouled Frej,climat_historique,2024-11-22,2024,,26.5,13.4,0.0,95,42,13.1
Ouled Frej,climat_historique,2024-11-23,2024,,29.3,15.6,0.0,78,26,17.7
Ouled Frej,climat_historique,2024-11-24,2024,,31.2,19.2,0.0,55,25,22.1
Ouled Frej,climat_historique,2024-11-25,2024,,26.9,16.5,0.0,100,46,11.4
Ouled Frej,climat_historique,2024-11-26,2024,,26.4,14.1,0.0,100,42,9.9
Ouled Frej,climat_historique,2024-11-27,2024,,29.0,12.5,0.0,93,26,10.5
Ouled Frej,climat_historique,2024-11-28,2024,,31.9,15.4,0.0,78,20,16.9
Ouled Frej,climat_historique,2024-11-29,2024,,29.3,13.2,0.0,79,26,11.9
Ouled Frej,climat_historique,2024-11-30,2024,,29.1,11.6,0.0,86,27,12.7
Ouled Frej,climat_historique,2024-12-01,2024,,28.0,12.4,0.0,87,26,13.3
Ouled Frej,climat_historique,2024-12-02,2024,,26.7,10.2,0.0,100,24,15.1
Ouled Frej,climat_historique,2024-12-03,2024,,23.4,14.0,0.1,100,55,15.2
Ouled Frej,climat_historique,2024-12-04,2024,,21.4,11.2,0.0,97,44,16.5
Ouled Frej,climat_historique,2024-12-05,2024,,22.2,11.8,0.0,94,51,15.9
Ouled Frej,climat_historique,2024-12-06,2024,,21.5,9.6,0.0,99,52,17.2
Ouled Frej,climat_historique,2024-12-07,2024,,22.4,11.4,0.0,100,59,16.2
Ouled Frej,climat_historique,2024-12-08,2024,,21.6,12.5,0.0,99,58,18.7
Ouled Frej,climat_historique,2024-12-09,2024,,18.4,10.4,0.0,95,48,21.7
Ouled Frej,climat_historique,2024-12-10,2024,,17.3,7.2,0.0,90,43,16.0
Ouled Frej,climat_historique,2024-12-11,2024,,17.0,7.1,2.7,95,53,18.4
Ouled Frej,climat_historique,2024-12-12,2024,,17.1,9.6,0.8,94,57,17.1
Ouled Frej,climat_historique,2024-12-13,2024,,19.5,7.8,0.0,95,47,10.3
Ouled Frej,climat_historique,2024-12-14,2024,,21.2,8.1,0.0,91,41,14.0
Ouled Frej,climat_historique,2024-12-15,2024,,22.1,9.4,0.0,88,34,10.0
Ouled Frej,climat_historique,2024-12-16,2024,,25.9,8.7,0.0,88,26,11.1
Ouled Frej,climat_historique,2024-12-17,2024,,24.4,8.8,0.0,96,33,11.3
Ouled Frej,climat_historique,2024-12-18,2024,,23.2,8.4,0.0,100,29,12.0
Ouled Frej,climat_historique,2024-12-19,2024,,21.1,12.9,0.0,100,56,13.3
Ouled Frej,climat_historique,2024-12-20,2024,,19.4,11.3,0.6,100,67,18.5
Ouled Frej,climat_historique,2024-12-21,2024,,18.2,8.2,0.0,100,46,15.6
Ouled Frej,climat_historique,2024-12-22,2024,,19.8,9.4,0.0,98,52,7.4
Ouled Frej,climat_historique,2024-12-23,2024,,20.4,7.1,0.0,99,59,12.3
Ouled Frej,climat_historique,2024-12-24,2024,,21.7,8.5,0.0,100,42,12.2
Ouled Frej,climat_historique,2024-12-25,2024,,22.4,7.4,0.0,93,37,10.2
Ouled Frej,climat_historique,2024-12-26,2024,,23.5,5.3,0.0,94,31,11.4
Ouled Frej,climat_historique,2024-12-27,2024,,22.4,9.4,0.6,100,47,13.4
Ouled Frej,climat_historique,2024-12-28,2024,,20.4,9.9,4.1,100,61,15.7
Ouled Frej,climat_historique,2024-12-29,2024,,17.8,9.3,2.2,100,64,16.0
Ouled Frej,climat_historique,2024-12-30,2024,,17.5,9.0,7.0,97,69,10.5
Ouled Frej,climat_historique,2024-12-31,2024,,18.0,8.0,2.2,98,63,14.8
Ouled Frej,climat_historique,2025-01-01,2025,,18.5,7.5,2.3,100,44,16.0
Ouled Frej,climat_historique,2025-01-02,2025,,19.5,4.4,0.0,86,34,13.7
Ouled Frej,climat_historique,2025-01-03,2025,,21.5,4.7,0.0,85,28,13.9
Ouled Frej,climat_historique,2025-01-04,2025,,21.1,5.8,0.0,94,29,11.5
Ouled Frej,climat_historique,2025-01-05,2025,,21.2,9.6,1.3,94,26,27.4
Ouled Frej,climat_historique,2025-01-06,2025,,19.1,12.1,5.2,95,62,24.5
Ouled Frej,climat_historique,2025-01-07,2025,,19.5,7.9,0.0,100,49,11.8
Ouled Frej,climat_historique,2025-01-08,2025,,21.5,7.1,0.0,99,55,12.3
Ouled Frej,climat_historique,2025-01-09,2025,,22.4,6.7,0.0,96,41,10.0
Ouled Frej,climat_historique,2025-01-10,2025,,22.8,8.8,0.0,98,48,16.2
Ouled Frej,climat_historique,2025-01-11,2025,,21.8,11.8,0.0,99,52,20.3
Ouled Frej,climat_historique,2025-01-12,2025,,21.6,12.7,0.0,99,57,19.5
Ouled Frej,climat_historique,2025-01-13,2025,,20.5,10.8,0.0,99,39,21.7
Ouled Frej,climat_historique,2025-01-14,2025,,18.2,6.9,0.0,96,33,21.0
Ouled Frej,climat_historique,2025-01-15,2025,,18.1,4.6,0.0,78,26,16.4
Ouled Frej,climat_historique,2025-01-16,2025,,18.4,3.5,0.0,89,45,15.2
Ouled Frej,climat_historique,2025-01-17,2025,,18.1,9.2,0.1,92,49,14.7
Ouled Frej,climat_historique,2025-01-18,2025,,19.5,6.1,0.0,100,38,16.8
Ouled Frej,climat_historique,2025-01-19,2025,,19.5,4.2,0.0,96,37,14.6
Ouled Frej,climat_historique,2025-01-20,2025,,21.2,9.4,0.0,88,42,21.6
Ouled Frej,climat_historique,2025-01-21,2025,,25.1,9.1,0.0,72,20,36.1
Ouled Frej,climat_historique,2025-01-22,2025,,23.9,14.4,0.0,94,24,30.0
Ouled Frej,climat_historique,2025-01-23,2025,,21.8,12.9,0.1,100,50,14.7
Ouled Frej,climat_historique,2025-01-24,2025,,22.6,8.8,0.0,100,42,17.1
Ouled Frej,climat_historique,2025-01-25,2025,,20.6,11.4,0.1,100,54,13.8
Ouled Frej,climat_historique,2025-01-26,2025,,22.2,9.9,0.0,100,52,14.1
Ouled Frej,climat_historique,2025-01-27,2025,,21.2,12.6,0.4,99,62,24.2
Ouled Frej,climat_historique,2025-01-28,2025,,20.5,11.9,0.5,100,44,17.9
Ouled Frej,climat_historique,2025-01-29,2025,,19.5,8.4,0.4,95,47,19.0
Ouled Frej,climat_historique,2025-01-30,2025,,16.9,11.4,6.1,96,46,28.1
Ouled Frej,climat_historique,2025-01-31,2025,,17.0,7.2,0.3,97,45,16.1
Ouled Frej,climat_historique,2025-02-01,2025,,17.4,5.8,0.0,91,49,14.4
Ouled Frej,climat_historique,2025-02-02,2025,,17.4,8.4,6.3,99,73,12.1
Ouled Frej,climat_historique,2025-02-03,2025,,18.3,8.9,0.1,100,53,18.4
Ouled Frej,climat_historique,2025-02-04,2025,,18.0,6.8,0.0,95,48,19.3
Ouled Frej,climat_historique,2025-02-05,2025,,19.5,8.2,0.0,95,47,19.0
Ouled Frej,climat_historique,2025-02-06,2025,,21.5,5.3,0.0,100,37,15.7
Ouled Frej,climat_historique,2025-02-07,2025,,19.1,6.0,0.0,100,53,13.7
Ouled Frej,climat_historique,2025-02-08,2025,,21.7,5.8,0.0,100,40,18.9
Ouled Frej,climat_historique,2025-02-09,2025,,23.2,10.2,0.0,100,30,11.2
Ouled Frej,climat_historique,2025-02-10,2025,,25.0,7.6,0.0,97,13,15.5
Ouled Frej,climat_historique,2025-02-11,2025,,23.5,8.3,0.0,98,24,21.4
Ouled Frej,climat_historique,2025-02-12,2025,,22.1,13.1,0.2,99,47,18.6
Ouled Frej,climat_historique,2025-02-13,2025,,22.0,8.6,0.0,96,36,14.6
Ouled Frej,climat_historique,2025-02-14,2025,,23.4,8.1,0.0,97,37,14.1
Ouled Frej,climat_historique,2025-02-15,2025,,26.9,11.0,1.0,93,17,21.4
Ouled Frej,climat_historique,2025-02-16,2025,,16.3,10.9,3.7,94,70,24.8
